Sexo,Idade,Escolaridade,Bairro de Origem,Distrito,Referência,Local de Atendimento,Programa Vinculado,Tipo de Atendimento
Feminino,60,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,70,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,24,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,33,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,38,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,45,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,60,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Assistente Social 
Feminino,17,Ensino Médio Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público geral ,Psicólogo
Feminino,48,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Assistente Social 
Masculino,60,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Assistente Social 
Feminino,32,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,38,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,64,Ensino Fundamental Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,45,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,41,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,34,Ensino Fundamental Completo,Bom Retiro , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,35,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,36,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,27,Ensino Superior Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Psicólogo
Feminino,13,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Psicólogo
Feminino,26,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Psicólogo
Feminino,48,Ensino Fundamental Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,43,Ensino Médio Completo,Bom Retiro , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,74,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,34,Ensino Médio Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,31,Ensino Médio Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Masculino,40,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,35,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,39,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,35,Ensino Médio Completo,Coreia , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,33,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Masculino,37,Ensino Fundamental Incompleto,Coreia , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,47,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Masculino,67,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,63,Ensino Fundamental Completo,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,44,Ensino Médio Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,51,Ensino Médio Completo,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,45,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,49,Ensino Fundamental Incompleto,Coreia , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Masculino,27,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,64,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público geral ,Psicólogo
Feminino,30,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Psicólogo
Feminino,47,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Psicólogo
Feminino,45,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Psicólogo
Feminino,68,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Psicólogo
Feminino,25,Ensino Médio Completo,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público geral ,Psicólogo
Masculino,40,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,26,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,34,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Psicólogo
Feminino,56,Ensino Médio Completo,Bom Retiro , 1,CRAS Meudon,CRAS Meudon,Público geral ,Psicólogo
Feminino,43,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Masculino,38,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,82,Ensino Fundamental Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Masculino,42,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Psicólogo
Masculino,38,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,31,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,43,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Psicólogo
Feminino,56,Ensino Médio Completo,Coreia , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Masculino,60,Ensino Médio Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,42,Ensino Médio Completo,Bom Retiro , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,28,Ensino Médio Incompleto,Bom Retiro , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,48,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,32,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Psicólogo
Feminino,38,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,61,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Masculino,35,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,28,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,38,Ensino Médio Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,57,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,53,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,64,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Masculino,45,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,29,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,46,Ensino Médio Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Psicólogo
Feminino,30,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,31,Ensino Fundamental Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Masculino,64,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,41,Ensino Fundamental Incompleto,Coreia , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,58,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,70,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,33,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Masculino,51,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,47,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,47,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,64,Ensino Fundamental Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Masculino,49,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,38,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Assistente Social 
Feminino,44,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,56,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,76,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,30,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,47,Ensino Fundamental Incompleto,Coreia , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,28,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Masculino,62,Ensino Fundamental Incompleto,Coreia , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Masculino,43,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,53,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,40,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,52,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,52,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público geral ,Cadastro Único 
Feminino,66,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,66,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Masculino,76,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,77,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,71,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,67,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,65,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,71,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,75,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,75,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,69,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,70,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,67,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,85,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Masculino,64,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,81,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,75,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,65,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,73,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,65,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,72,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,72,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,60,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Masculino,26,Ensino Fundamental Incompleto,Fazendinha, 1,CRAS Meudon,CRAS Meudon,PAIF,Não Informado
Masculino,31,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,36,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Masculino,49,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,67,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,49,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,47,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,62,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,28,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,18,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,50,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,44,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,34,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,62,Ensino Fundamental Completo,Bom retiro, 1,CRAS Meudon,CRAS Meudon,Público Geral,Assistente Social 
Feminino,44,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,42,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,62,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,38,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,59,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,60,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,31,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Masculino,60,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Masculino,70,Ensino Fundamental Incompleto,Coreia , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,59,Ensino Médio Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Masculino,16,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,41,Ensino Fundamental Incompleto,Coreia , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,56,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,58,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,37,Ensino Médio Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,48,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,46,Ensino Médio Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,52,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,43,Ensino Fundamental Completo,Bom retiro, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,30,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,30,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,27,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,34,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,22,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,50,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,24,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,29,Ensino Médio Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,66,Ensino Médio Incompleto,Bom retiro, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,53,Ensino Fundamental Incompleto,Bom retiro, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,37,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,22,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,27,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,23,Ensino Médio Incompleto,Coreia , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,33,Ensino Médio Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,35,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,26,Ensino Médio Completo,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,32,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,69,Ensino Médio Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,63,Ensino Médio Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,50,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,57,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Masculino,61,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Masculino,44,Ensino Médio Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público Geral,Cadastro Único 
Feminino,30,Ensino Médio Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público Geral,cadastro Único 
Feminino,49,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,cadastro Único 
Feminino,24,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,cadastro Único 
Feminino,53,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,cadastro Único 
Feminino,57,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Público Geral,cadastro Único 
Feminino,27,Ensino Médio Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público Geral,cadastro Único 
Feminino,35,Ensino Médio Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público Geral,cadastro Único 
Feminino,38,Ensino Médio Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Público Geral,cadastro Único 
Feminino,48,Ensino Médio Completo,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Público Geral,cadastro Único 
Feminino,56,Ensino Médio Incompleto,Não Informado, 1,CRAS Meudon,CRAS Meudon,Não Informado,Não Informado
Feminino,58,Ensino Médio Incompleto,Não Informado, 1,CRAS Meudon,CRAS Meudon,Não Informado,Não Informado
Feminino,54,Ensino Médio Completo,Não Informado, 1,CRAS Meudon,CRAS Meudon,Não Informado,Não Informado
Feminino,26,Ensino Fundamental Completo,Não Informado, 1,CRAS Meudon,CRAS Meudon,Não Informado,Não Informado
Feminino,28,Ensino Médio Completo,Não Informado, 1,CRAS Meudon,CRAS Meudon,Não Informado,Não Informado
Feminino,43,Ensino Médio Completo,Não Informado, 1,CRAS Meudon,CRAS Meudon,Não Informado,Não Informado
Feminino,43,Ensino Médio Completo,Não Informado, 1,CRAS Meudon,CRAS Meudon,Não Informado,Não Informado
Feminino,45,Ensino Médio Incompleto,Não Informado, 1,CRAS Meudon,CRAS Meudon,Não Informado,Não Informado
Feminino,58,Ensino Fundamental Incompleto,Não Informado, 1,CRAS Meudon,CRAS Meudon,Não Informado,Não Informado
Feminino,54,Ensino Fundamental Incompleto,Não Informado, 1,CRAS Meudon,CRAS Meudon,Não Informado,Não Informado
Feminino,62,Ensino Fundamental Incompleto,Não Informado, 1,CRAS Meudon,CRAS Meudon,Não Informado,Não Informado
Masculino,55,Ensino Fundamental Incompleto,Não Informado, 1,CRAS Meudon,CRAS Meudon,Não Informado,Não Informado
Feminino,59,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,cadastro Único 
Feminino,61,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,cadastro Único 
Feminino,52,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,cadastro Único 
Feminino,60,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,cadastro Único 
Feminino,65,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,cadastro Único 
Feminino,64,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,cadastro Único 
Feminino,56,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,cadastro Único 
Feminino,59,Ensino Fundamental Completo,Dorvalino, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,cadastro Único 
Feminino,66,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,cadastro Único 
Feminino,54,Ensino Médio Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,74,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,62,Ensino Médio Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,28,Ensino Médio Incompleto,Bom retiro, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,50,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,57,Ensino Fundamental Incompleto,Coreia , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,46,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
