Sexo,Idade,Escolaridade,Bairro de Origem,Distrito,Referência,Local de Atendimento,Programa Vinculado,Tipo de Atendimento
Feminino,41,Ensino Médio Completo,Bairro dos Funcionários,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,40,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,23,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,60,Ensino Médio Completo,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,60,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,35,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,55,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,30,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,62,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,42,Superior Completo,Servidão Delta,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,42,Ensino Médio Completo,TIRO DE GUERRA,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,81,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,40,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,62,Ensino Fundamental Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,65,Não Escolarizado,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,28,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,67,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,69,Superior Completo,Granja Primor,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,20,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,24,Ensino Médio Completo,Fazendinha,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,29,Ensino Médio Incompleto,Morro do tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,37,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,25,Ensino Médio Completo,N/D,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,43,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,36,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,42,Ensino Médio Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,43,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,49,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,25,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,58,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,76,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,56,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Masculino,65,Ensino Fundamental Completo,Barra do Imbuí,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,33,Ensino Médio Completo,Morro do tiro ,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,23,Ensino Médio Completo,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,31,Ensino Médio Completo,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,62,Ensino Fundamental Incompleto,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,62,Não Escolarizado,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Masculino,62,Ensino Médio Incompleto,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,40,Ensino Médio Incompleto,Morro do tiro ,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,27,Ensino Fundamental Incompleto,Bairro dos Funcionários,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,35,Ensino Médio Completo,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Masculino,44,Ensino Fundamental Incompleto,Morro do tiro ,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,43,Ensino Médio Completo,São Pedro,1,crAS SÃO PEDRO,crAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,28,Ensino Médio Completo,Morro do tiro ,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Masculino,52,Não Escolarizado,Morro do tiro ,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,47,Ensino Fundamental Completo,Morro do tiro ,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,47,Superior Incompleto,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,32,Ensino Médio Incompleto,Morro do tiro ,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,34,Ensino Fundamental Completo,Morro do tiro ,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,58,Ensino Fundamental Incompleto,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Masculino,48,Ensino Médio Incompleto,Morro do tiro ,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Masculino,32,Ensino Fundamental Incompleto,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,29,Superior Incompleto,São Pedro,1,cRAS SÃO PEDRO,cRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,33,Ensino Médio Completo,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,38,Ensino Médio Completo,Bairro dos Funcionários,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,24,Ensino Fundamental Incompleto,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,23,Ensino Médio Incompleto,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Masculino,35,Ensino Médio Completo,São Pedro,1,cRAS SÃO PEDRO,cRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,18,Ensino Médio Completo,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,21,Ensino Fundamental Incompleto,Pimentel ,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,32,Ensino Fundamental Incompleto,Morro do tiro ,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,44,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,31,Ensino Médio Incompleto,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,54,Ensino Fundamental Incompleto,Pimentel ,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,58,Ensino Fundamental Incompleto,Pimentel ,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,55,Ensino Fundamental Incompleto,Vale Paraíso ,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Masculino,68,Ensino Fundamental Incompleto,Fonte santa ,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Masculino,62,Ensino Médio Incompleto,Ermitagem,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Masculino,33,Ensino Médio Completo,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,53,Ensino Médio Completo,Perpétuo,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,51,Ensino Médio Completo,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,40,Ensino Médio Completo,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,36,Ensino Fundamental Incompleto,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,27,Ensino Médio Incompleto,Perpétuo,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,37,Ensino Médio Incompleto,Bairro dos Funcionários,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,22,Ensino Médio Completo,Bairro dos Funcionários,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,48,Ensino Fundamental Incompleto,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,35,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,31,Ensino Médio Incompleto,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,32,Ensino Fundamental Incompleto,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,38,Ensino Médio Completo,Bairro dos Funcionários,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,25,Ensino Médio Completo,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Masculino,28,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,36,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,29,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,38,Ensino Médio Completo,São Pedro,1,crAS SÃO PEDRO,crAS SÃO PEDRO,Público Geral,Assistente Social
Masculino,46,Ensino Fundamental Incompleto,Pimentel ,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,42,Ensino Médio Completo,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,26,Ensino Médio Incompleto,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,47,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,34,Ensino Médio Completo,Morro do tiro ,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Masculino,57,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,37,Ensino Médio Completo,São Pedro,1,crAS SÃO PEDRO,crAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,76,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,57,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,47,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,36,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,56,Ensino Fundamental Incompleto,MOrro do tiro ,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,28,Ensino Médio Completo,MOrro do tiro ,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,35,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,65,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,20,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,19,Ensino Médio Completo,Pimentel ,1,crAS SÃO PEDRO,crAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,19,Ensino Médio Completo,Perpétuo,1,crAS SÃO PEDRO,crAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,29,Superior Incompleto,São Pedro,1,crAS SÃO PEDRO,crAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,32,Ensino Fundamental Incompleto,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,20,Ensino Fundamental Incompleto,MOrro do tiro ,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,20,Ensino Fundamental Incompleto,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Assistente Social
Feminino,36,Ensino Fundamental Incompleto,Bairro dos Funcionários,1,cras SÃO PEDRO,cras SÃO PEDRO,Público Geral,Assistente Social
Masculino,34,Ensino Médio Completo,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,Público Geral,Assistente Social
Feminino,26,Ensino Fundamental Incompleto,MOrro do tiro ,1,Cras SÃO PEDRO,Cras SÃO PEDRO,Público Geral,Assistente Social
Masculino,52,Ensino Fundamental Incompleto,Bairro dos Funcionários,1,cras SÃO PEDRO,cras SÃO PEDRO,Público Geral,assistente Social
Masculino,26,Ensino Médio Completo,Granja Primor ,1,cras SÃO PEDRO,cras SÃO PEDRO,Público Geral,assistente Social
Feminino,56,Ensino Fundamental Incompleto,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,Público Geral,assistente Social
Feminino,44,Ensino Médio Completo,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,Cesta Basica ,assistente Social
Feminino,30,Ensino Médio Incompleto,MOrro do tiro ,1,cras SÃO PEDRO,cras SÃO PEDRO,Cesta Basica ,assistente Social
Feminino,31,Ensino Fundamental Incompleto,São Pedro,1,Cras SÃO PEDRO,Cras SÃO PEDRO,Cesta Basica ,assistente Social
Feminino,34,Ensino Médio Completo,São Pedro,1,Cras SÃO PEDRO,Cras SÃO PEDRO,Cesta Basica ,assistente Social
Feminino,49,Ensino Fundamental Incompleto,São Pedro,1,Cras SÃO PEDRO,Cras SÃO PEDRO,Cesta Basica ,assistente Social
Feminino,28,Ensino Fundamental Incompleto,Pimentel ,1,cras SÃO PEDRO,cras SÃO PEDRO,Cesta Basica ,assistente Social
Feminino,32,Ensino Médio Completo,Fazendinha,1,cras SÃO PEDRO,cras SÃO PEDRO,Cesta Basica ,assistente Social
Feminino,40,Ensino Fundamental Incompleto,MOrro do tiro ,1,cras SÃO PEDRO,cras SÃO PEDRO,cesta Basica ,assistente Social
Feminino,62,Ensino Fundamental Incompleto,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,cesta Basica ,assistente Social
Feminino,32,Ensino Fundamental Incompleto,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,cesta Basica ,assistente Social
Feminino,49,Ensino Fundamental Incompleto,Bairro dos Funcionários,1,cras SÃO PEDRO,cras SÃO PEDRO,cesta Basica ,assistente Social
Feminino,29,Ensino Médio Incompleto,Granja Primor ,1,cras SÃO PEDRO,cras SÃO PEDRO,cesta Basica ,assistente Social
Masculino,33,Ensino Médio Completo,Rosário,1,cras SÃO PEDRO,cras SÃO PEDRO,cesta Basica ,assistente Social
Feminino,35,Ensino Médio Incompleto,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,cesta Basica ,assistente Social
Feminino,40,Ensino Fundamental Incompleto,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,cesta Basica ,assistente Social
Feminino,49,Ensino Fundamental Incompleto,Bairro dos Funcionários,1,cras SÃO PEDRO,cras SÃO PEDRO,Encaminhamento psicóloga,assistente Social
Feminino,40,Ensino Fundamental Incompleto,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,Encaminhamento psicóloga,assistente Social
Feminino,47,Ensino Fundamental Incompleto,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,Encaminhamento psicóloga,assistente Social
Masculino,29,Ensino Médio Incompleto,Pimentel ,1,cras SÃO PEDRO,cras SÃO PEDRO,Encaminhamento psicóloga,assistente Social
Feminino,47,Ensino Médio Incompleto,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,Encaminhamento psicóloga,assistente Social
Masculino,31,Ensino Médio Incompleto,Perpétuo,1,cras SÃO PEDRO,cras SÃO PEDRO,Encaminhamento psicóloga,assistente Social
Feminino,53,Ensino Médio Completo,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,Encaminhamento psicóloga,assistente Social
Feminino,18,Ensino Médio Completo,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,31,Ensino Médio Incompleto,Pimentel ,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,39,Ensino Médio Completo,Perpétuo,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,33,Ensino Médio Incompleto,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,41,Ensino Médio Incompleto,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Masculino,29,Ensino Fundamental Incompleto,Perpétuo,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,21,Ensino Médio Completo,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Masculino,26,Ensino Médio Incompleto,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,25,Ensino Médio Completo,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,20,Ensino Fundamental Incompleto,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,39,Ensino Fundamental Incompleto,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,36,Ensino Fundamental Incompleto,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,35,Ensino Médio Completo,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,18,Ensino Médio Completo,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,26,Ensino Médio Incompleto,Perpétuo,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,48,Ensino Médio Completo,São Pedro,1,CRas SÃO PEDRO,CRas SÃO PEDRO,En. para educação POT,ASsistente Social
Feminino,19,Ensino Médio Incompleto,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,47,Ensino Fundamental Incompleto,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,21,Ensino Médio Completo,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Masculino,30,Ensino Médio Incompleto,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,31,Ensino Fundamental Incompleto,Perpétuo,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,20,Ensino Médio Completo,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,23,Ensino Médio Completo,Granja Primor ,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,34,Ensino Médio Incompleto,Perpétuo,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Masculino,21,Ensino Médio Completo,Perpétuo,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,37,Ensino Fundamental Incompleto,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,31,Ensino Médio Completo,Granja Primor ,1,cras SÃO PEDRO,cras SÃO PEDRO,En. para educação POT,assistente Social
Feminino,31,Ensino Médio Completo,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,Público Geral,Cadastro Único
Feminino,78,Ensino Médio Incompleto,Granja Primor ,1,cras SÃO PEDRO,cras SÃO PEDRO,Público Geral,Cadastro Único
Feminino,64,Ensino Médio Incompleto,Perpétuo,1,cras SÃO PEDRO,cras SÃO PEDRO,Público Geral,Cadastro Único
Feminino,44,Ensino Médio Incompleto,Pimentel ,1,cras SÃO PEDRO,cras SÃO PEDRO,Público Geral,Cadastro Único
Feminino,40,Ensino Médio Incompleto,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,Público Geral,Cadastro Único
Masculino,19,Ensino Fundamental Incompleto,Perpétuo,1,cras SÃO PEDRO,cras SÃO PEDRO,Público Geral,Cadastro Único
Feminino,40,Superior Completo,Bairro dos Funcionários,1,cras SÃO PEDRO,cras SÃO PEDRO,Público Geral,Cadastro Único
Feminino,25,Ensino Médio Completo,São Pedro,1,CRas SÃO PEDRO,CRas SÃO PEDRO,Público Geral,Cadastro Único
Feminino,46,Ensino Fundamental Incompleto,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,Público Geral,Cadastro Único
Masculino,28,Ensino Fundamental Incompleto,São Pedro,1,cras SÃO PEDRO,cras SÃO PEDRO,Público Geral,Cadastro Único
Feminino,47,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,49,Ensino Fundamental Incompleto,Pimentel ,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,37,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,76,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,41,Ensino Fundamental Incompleto,morro do tiro ,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,58,Ensino Fundamental Incompleto,Granja Primor ,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,49,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,63,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,78,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,62,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,49,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,32,Ensino Médio Completo,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,63,Ensino Fundamental Incompleto,Granja Primor ,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,30,Ensino Médio Incompleto,Morro do tiro ,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,60,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,68,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,26,Ensino Médio Completo,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,52,Ensino Médio Completo,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,58,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,39,Ensino Fundamental Incompleto,Bairro dos Funcionários,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,32,Ensino Fundamental Incompleto,São Pedro,1,CrAS SÃO PEDRO,CrAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,24,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,47,Ensino Médio Completo,São Pedro,1,crAS SÃO PEDRO,crAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,76,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,61,Ensino Fundamental Incompleto,Granja Primor ,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,20,Ensino Fundamental Incompleto,Morro do tiro ,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
