Sexo,Idade,Escolaridade,Bairro de Origem,Distrito,Referência,Local de Atendimento,Programa Vinculado,Tipo de Atendimento
Feminino,59,Não Escolarizado,Cascata Guarani,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,51,Médio Incompleto,Agriões,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,61,Fundamental Incompleto,Alto,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,75,Fundamental Incompleto,Morro dos Pinheiros,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,57,Fundamental Completo,Granja Guarani,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,42,Superior Completo,Morro dos Pinheiros,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,63,Fundamental Incompleto,Agriões,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,47,Médio Completo,Agriões,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,61,Médio Completo,Alto,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,70,Fundamental Completo,Várzea,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,65,Fundamental Incompleto,Várzea,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,59,Médio Incompleto,Granja Guarani,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,26,Médio Incompleto,Alto,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,36,Médio Completo,Granja Guarani,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,46,Fundamental Incompleto,Granja Guarani,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,65,Médio Completo,Ermitage,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,76,Fundamental Incompleto,Várzea,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,42,Médio Completo,Ermitage,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,51,Fundamental Incompleto,Soberbo,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,54,Fundamental Incompleto,Cascata Guarani,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,48,Fundamental Incompleto,Cascata Guarani,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,35,Médio Completo,Morro dos Pinheiros,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,73,Superior Completo,Várzea,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,58,Fundamental Incompleto,Ermitage,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,49,Superior Completo,Granja Guarani,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,49,Superior Completo,Granja Guarani,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,27,Superior Completo,Morro dos Pinheiros,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,69,Médio Completo,Jardim Europa,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,36,Médio Incompleto,Cascata Guarani,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,55,Fundamental Incompleto,Alto,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,70,Médio Completo,Bairro dos Artistas,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,69,Fundamental Incompleto,Várzea,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,75,Não Escolarizado,Parque São Luiz,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,59,Fundamental Incompleto,Alto,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,72,Médio Completo,Pedreira,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,33,Superior Completo,Alto,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,40,Médio Completo,Tijuca,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,33,Fundamental Incompleto,Morro dos Pinheiros,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,32,Médio Completo,Jardim Europa,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,71,Superior Completo,Vale Paraíso,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,24,Médio Completo,Albuquerque,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,60,Fundamental Incompleto,Albuquerque,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,31,Médio Completo,Morro dos Pinheiros,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,81,Fundamental Incompleto,Fazendinha,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,39,Médio Incompleto,Granja Guarani,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,56,Fundamental Completo,Alto,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,48,Fundamental Incompleto,Ermitage,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,46,Fundamental Completo,Tijuca,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,27,Médio Completo,Cascata Guarani,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,52,Superior Incompleto,Bairro dos Artistas,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,43,Fundamental Incompleto,Cascata Guarani,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,67,Fundamental Incompleto,Pedreira,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,39,Médio Completo,Vale Paraíso,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,69,Fundamental Incompleto,Cascata Guarani,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,34,Médio Completo,Várzea,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,64,Superior Completo,Várzea,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,65,Médio Completo,Várzea,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,43,Médio Completo,Tijuca,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,36,Médio Completo,Albuquerque,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,42,Superior Completo,Morro dos Pinheiros,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,77,Fundamental Completo,Alto,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,50,Fundamental Incompleto,Iucas,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,62,Fundamental Incompleto,Alto,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,46,Médio Completo,Tijuca,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,69,Fundamental Incompleto,Várzea,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,37,Médio Completo,Cascata Guarani,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,39,Médio Completo,Cascata Guarani,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,44,Fundamental Incompleto,Cascata Guarani,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,71,Médio Completo,Várzea,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,71,Médio Completo,Várzea,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,61,Fundamental Incompleto,Bairro dos Artistas,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,67,Fundamental Incompleto,Granja Guarani,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,35,Fundamental Incompleto,Alto,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,27,Médio Completo,Bairro dos Artistas,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,65,Médio Completo,Agriões,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,29,Fundamental Incompleto,Agriões,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,51,Fundamental Completo,Fazendinha,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,54,Médio Completo,Bairro dos Artistas,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,35,Médio Incompleto,Albuquerque,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,51,Médio Completo,Várzea,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,69,Fundamental Incompleto,Cascata Guarani,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,42,Médio Completo,Albuquerque,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,72,Fundamental Incompleto,Vale Paraíso,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,63,Fundamental Incompleto,Vale Paraíso,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,68,Médio Incompleto,Alto,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,58,Superior Completo,Alto,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Feminino,45,Fundamental Completo,Morro dos Pinheiros,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
Masculino,46,Médio Completo,Cascata Guarani,1,CRAS Alto,CRAS Alto,Público Geral,Cadastro Único
